delegation,superficie,chambres,salle_de_bains,etat,etage,gouvernorat_ariana,gouvernorat_ben-arous,gouvernorat_la-manouba,gouvernorat_tunis,prix
24.0,188,3,2,9,1,1.0,0.0,0.0,0.0,526400.0
34.0,214,3,3,8,1,1.0,0.0,0.0,0.0,650000.0
34.0,152,3,3,8,1,1.0,0.0,0.0,0.0,445000.0
34.0,143,3,3,8,1,1.0,0.0,0.0,0.0,371800.0
34.0,130,2,2,9,2,1.0,0.0,0.0,0.0,365000.0
34.0,117,2,2,10,1,1.0,0.0,0.0,0.0,467461.0
22.0,57,1,1,9,1,1.0,0.0,0.0,0.0,135000.0
32.0,150,3,2,11,1,1.0,0.0,0.0,0.0,450000.0
34.0,97,2,2,10,1,1.0,0.0,0.0,0.0,405784.0
24.0,71,1,1,9,1,1.0,0.0,0.0,0.0,234400.0
34.0,115,2,2,9,2,1.0,0.0,0.0,0.0,480000.0
24.0,69,1,1,9,1,1.0,0.0,0.0,0.0,235000.0
36.0,69,1,1,10,1,1.0,0.0,0.0,0.0,173875.0
34.0,118,3,2,9,2,1.0,0.0,0.0,0.0,581000.0
34.0,120,3,2,10,1,1.0,0.0,0.0,0.0,245500.0
36.0,126,2,2,9,2,0.0,0.0,0.0,1.0,668701.0
36.0,219,3,5,10,1,0.0,0.0,0.0,1.0,1095000.0
36.0,133,2,1,10,1,0.0,0.0,0.0,1.0,560500.0
37.0,160,2,1,10,1,0.0,0.0,0.0,1.0,560000.0
36.0,252,3,1,8,1,0.0,0.0,0.0,1.0,1200000.0
29.0,116,3,1,3,3,0.0,0.0,0.0,1.0,100000.0
36.0,183,5,1,5,1,0.0,0.0,0.0,1.0,455000.0
36.0,300,3,2,9,4,0.0,0.0,0.0,1.0,2100000.0
26.0,180,3,3,8,6,0.0,0.0,0.0,1.0,550000.0
36.0,127,2,2,9,2,0.0,0.0,0.0,1.0,662000.0
19.0,71,2,1,6,4,0.0,0.0,0.0,1.0,120000.0
35.0,120,2,1,7,4,0.0,0.0,0.0,1.0,250000.0
17.0,123,3,2,11,1,0.0,0.0,0.0,1.0,235000.0
36.0,264,3,2,8,2,0.0,0.0,0.0,1.0,1100000.0
36.0,168,3,3,9,3,0.0,0.0,0.0,1.0,926000.0
33.0,120,2,2,7,1,0.0,0.0,0.0,1.0,360000.0
33.0,180,3,3,7,1,0.0,0.0,0.0,1.0,450000.0
36.0,300,3,1,9,1,0.0,0.0,0.0,1.0,1800000.0
36.0,120,2,2,9,1,0.0,0.0,0.0,1.0,950000.0
29.0,137,3,2,6,5,0.0,0.0,0.0,1.0,1700000.0
26.0,72,1,1,9,1,0.0,0.0,0.0,1.0,273600.0
36.0,175,3,2,9,2,0.0,0.0,0.0,1.0,926500.0
38.0,300,4,4,7,7,0.0,0.0,0.0,1.0,1500000.0
31.0,81,2,1,9,1,0.0,0.0,0.0,1.0,215000.0
36.0,126,2,1,9,2,0.0,0.0,0.0,1.0,670000.0
23.0,200,3,1,11,1,0.0,0.0,0.0,1.0,150000.0
25.0,100,3,1,10,1,0.0,0.0,0.0,1.0,250000.0
38.0,240,3,2,11,3,0.0,0.0,0.0,1.0,1800000.0
23.0,160,3,1,11,1,0.0,0.0,0.0,1.0,300000.0
4.0,80,2,1,6,1,0.0,0.0,0.0,1.0,120000.0
19.0,90,2,1,7,1,0.0,0.0,0.0,1.0,125000.0
36.0,185,4,3,7,1,0.0,0.0,0.0,1.0,590000.0
38.0,289,3,3,9,4,0.0,0.0,0.0,1.0,1500000.0
12.0,156,5,2,5,5,0.0,0.0,0.0,1.0,400000.0
36.0,150,3,1,11,1,0.0,0.0,0.0,1.0,510000.0
36.0,208,3,2,7,1,0.0,0.0,0.0,1.0,850000.0
38.0,115,2,2,11,1,0.0,0.0,0.0,1.0,880000.0
19.0,85,2,1,11,4,0.0,0.0,0.0,1.0,145000.0
37.0,200,3,2,9,1,0.0,0.0,0.0,1.0,750000.0
26.0,60,1,1,11,1,0.0,0.0,0.0,1.0,179000.0
36.0,90,1,1,11,1,0.0,0.0,0.0,1.0,400000.0
36.0,200,3,1,11,1,0.0,0.0,0.0,1.0,585000.0
35.0,165,2,1,7,2,0.0,0.0,0.0,1.0,520000.0
35.0,110,3,1,7,7,0.0,0.0,0.0,1.0,270000.0
37.0,206,3,2,10,2,0.0,0.0,0.0,1.0,790000.0
11.0,130,4,2,1,2,0.0,0.0,0.0,1.0,195000.0
36.0,200,4,2,7,1,0.0,0.0,0.0,1.0,600000.0
25.0,160,4,1,11,1,0.0,0.0,0.0,1.0,300000.0
30.0,178,3,3,9,2,0.0,0.0,0.0,1.0,720000.0
1.0,30,1,1,8,2,0.0,0.0,0.0,1.0,100000.0
38.0,200,3,3,6,1,0.0,0.0,0.0,1.0,850000.0
36.0,30,1,1,10,1,0.0,0.0,0.0,1.0,300000.0
38.0,220,3,2,11,5,0.0,0.0,0.0,1.0,1200000.0
19.0,135,3,1,11,1,0.0,0.0,0.0,1.0,280000.0
31.0,140,2,1,9,1,0.0,0.0,0.0,1.0,260000.0
37.0,300,2,1,9,1,0.0,0.0,0.0,1.0,1800000.0
23.0,300,9,3,11,1,0.0,0.0,0.0,1.0,430000.0
37.0,152,2,3,11,1,0.0,0.0,0.0,1.0,920000.0
36.0,160,2,3,10,1,0.0,0.0,0.0,1.0,865000.0
25.0,300,8,5,11,1,0.0,0.0,0.0,1.0,600000.0
30.0,69,2,1,11,1,0.0,0.0,0.0,1.0,165000.0
26.0,145,3,2,7,18,0.0,0.0,0.0,1.0,340000.0
36.0,75,2,1,9,1,0.0,0.0,0.0,1.0,450000.0
31.0,144,3,2,6,1,0.0,0.0,0.0,1.0,345000.0
36.0,110,2,1,7,1,0.0,0.0,0.0,1.0,280000.0
38.0,234,4,3,11,1,0.0,0.0,0.0,1.0,980000.0
35.0,112,2,2,9,1,0.0,0.0,0.0,1.0,450000.0
26.0,135,3,2,7,4,0.0,0.0,0.0,1.0,269000.0
36.0,187,3,1,8,4,0.0,0.0,0.0,1.0,780000.0
38.0,280,2,1,7,4,0.0,0.0,0.0,1.0,1200000.0
38.0,69,1,1,9,2,0.0,0.0,0.0,1.0,413000.0
35.0,122,2,1,8,1,0.0,0.0,0.0,1.0,304000.0
36.0,216,3,2,9,3,0.0,0.0,0.0,1.0,850000.0
36.0,157,3,2,8,1,0.0,0.0,0.0,1.0,965000.0
23.0,114,3,1,3,2,0.0,0.0,0.0,1.0,250000.0
36.0,243,2,1,9,1,0.0,0.0,0.0,1.0,1300000.0
31.0,140,3,2,11,1,0.0,0.0,0.0,1.0,450000.0
38.0,122,2,2,9,2,0.0,0.0,0.0,1.0,731000.0
33.0,110,3,2,11,1,0.0,0.0,0.0,1.0,250000.0
26.0,118,2,1,8,2,0.0,0.0,0.0,1.0,335000.0
36.0,77,1,1,9,1,0.0,0.0,0.0,1.0,465000.0
37.0,140,2,2,6,20,0.0,0.0,0.0,1.0,895000.0
38.0,300,2,1,9,1,0.0,0.0,0.0,1.0,4500000.0
38.0,300,4,3,11,3,0.0,0.0,0.0,1.0,1500000.0
33.0,213,2,1,6,6,0.0,0.0,0.0,1.0,470000.0
36.0,140,2,3,10,1,0.0,0.0,0.0,1.0,700000.0
36.0,99,2,1,9,2,0.0,0.0,0.0,1.0,592601.0
36.0,130,3,3,8,2,0.0,0.0,0.0,1.0,880000.0
26.0,60,1,1,7,6,0.0,0.0,0.0,1.0,175000.0
23.0,65,2,1,8,19,0.0,0.0,0.0,1.0,140000.0
36.0,128,2,2,8,2,0.0,0.0,0.0,1.0,445000.0
38.0,160,3,3,11,1,0.0,0.0,0.0,1.0,750000.0
35.0,133,2,1,10,1,0.0,0.0,0.0,1.0,520000.0
38.0,205,3,3,11,1,0.0,0.0,0.0,1.0,820000.0
2.0,81,3,1,6,4,0.0,0.0,0.0,1.0,100000.0
37.0,128,2,2,7,1,0.0,0.0,0.0,1.0,840000.0
38.0,220,3,3,8,1,0.0,0.0,0.0,1.0,1300000.0
38.0,300,4,3,6,1,0.0,0.0,0.0,1.0,1100000.0
38.0,69,1,1,11,1,0.0,0.0,0.0,1.0,413000.0
29.0,160,5,2,5,8,0.0,0.0,0.0,1.0,400000.0
36.0,300,8,1,8,1,0.0,0.0,0.0,1.0,1300000.0
17.0,70,2,1,3,5,0.0,0.0,0.0,1.0,100000.0
36.0,152,3,1,6,2,0.0,0.0,0.0,1.0,285000.0
26.0,155,3,1,7,6,0.0,0.0,0.0,1.0,340000.0
26.0,145,3,2,7,2,0.0,0.0,0.0,1.0,355000.0
23.0,70,3,1,11,1,0.0,0.0,0.0,1.0,220000.0
36.0,152,4,2,10,1,0.0,0.0,0.0,1.0,550000.0
37.0,130,2,1,10,1,0.0,0.0,0.0,1.0,380000.0
33.0,117,2,2,10,1,0.0,0.0,0.0,1.0,409500.0
37.0,209,3,1,9,1,0.0,0.0,0.0,1.0,732000.0
26.0,44,1,1,9,1,0.0,0.0,0.0,1.0,169000.0
36.0,120,2,2,8,4,0.0,0.0,0.0,1.0,500000.0
36.0,300,4,5,8,1,0.0,0.0,0.0,1.0,2300000.0
33.0,202,4,3,10,4,0.0,0.0,0.0,1.0,792750.0
23.0,136,4,1,10,1,0.0,0.0,0.0,1.0,160000.0
35.0,100,2,1,8,20,0.0,0.0,0.0,1.0,430000.0
19.0,100,3,1,11,1,0.0,0.0,0.0,1.0,240000.0
11.0,93,4,1,11,1,0.0,0.0,0.0,1.0,135000.0
26.0,135,3,1,8,2,0.0,0.0,0.0,1.0,350000.0
36.0,147,2,2,8,1,0.0,0.0,0.0,1.0,650000.0
33.0,70,1,1,10,3,0.0,0.0,0.0,1.0,279110.0
36.0,120,2,1,9,3,0.0,0.0,0.0,1.0,380000.0
36.0,80,1,1,10,1,0.0,0.0,0.0,1.0,442000.0
30.0,56,1,2,6,5,0.0,0.0,0.0,1.0,215000.0
23.0,300,7,4,11,1,0.0,0.0,0.0,1.0,2100000.0
37.0,145,3,3,10,1,0.0,0.0,0.0,1.0,1350000.0
28.0,225,5,2,11,2,0.0,1.0,0.0,0.0,450000.0
19.0,154,2,1,11,1,0.0,0.0,0.0,1.0,260000.0
31.0,110,2,1,6,1,0.0,0.0,0.0,1.0,275000.0
25.0,90,3,2,11,1,0.0,0.0,0.0,1.0,175000.0
25.0,160,24,8,11,1,0.0,0.0,0.0,1.0,1500000.0
36.0,172,3,2,11,1,0.0,0.0,0.0,1.0,848000.0
23.0,179,3,1,6,2,0.0,0.0,0.0,1.0,480000.0
23.0,115,2,2,9,1,0.0,0.0,0.0,1.0,280000.0
29.0,110,3,1,11,3,0.0,0.0,0.0,1.0,255000.0
36.0,150,3,2,5,1,0.0,0.0,0.0,1.0,590000.0
36.0,128,2,2,10,1,0.0,0.0,0.0,1.0,640000.0
36.0,150,2,1,9,1,0.0,0.0,0.0,1.0,510000.0
36.0,125,2,1,9,1,0.0,0.0,0.0,1.0,725000.0
36.0,225,2,1,9,1,0.0,0.0,0.0,1.0,700000.0
26.0,121,2,1,11,1,0.0,0.0,0.0,1.0,300000.0
26.0,90,2,1,11,1,0.0,0.0,0.0,1.0,270000.0
35.0,131,3,1,10,1,0.0,0.0,0.0,1.0,410000.0
36.0,106,6,1,10,1,0.0,0.0,0.0,1.0,820000.0
26.0,147,4,3,8,1,0.0,0.0,0.0,1.0,380000.0
26.0,118,2,1,11,1,0.0,0.0,0.0,1.0,225000.0
26.0,100,2,1,11,1,0.0,0.0,0.0,1.0,180000.0
26.0,85,2,1,11,1,0.0,0.0,0.0,1.0,195000.0
30.0,134,3,1,7,3,0.0,0.0,0.0,1.0,380000.0
36.0,95,2,1,9,1,0.0,0.0,0.0,1.0,540000.0
26.0,105,1,1,11,1,0.0,0.0,0.0,1.0,285000.0
35.0,160,3,2,11,1,0.0,0.0,0.0,1.0,440000.0
35.0,116,2,1,10,1,0.0,0.0,0.0,1.0,350000.0
36.0,240,4,2,11,1,0.0,0.0,0.0,1.0,360000.0
38.0,185,3,2,10,1,0.0,0.0,0.0,1.0,795000.0
35.0,110,2,1,11,1,0.0,0.0,0.0,1.0,240000.0
23.0,177,2,1,9,1,0.0,0.0,0.0,1.0,230000.0
37.0,250,3,1,10,1,0.0,0.0,0.0,1.0,1250000.0
38.0,68,1,1,10,1,0.0,0.0,0.0,1.0,350000.0
38.0,147,2,2,11,1,0.0,0.0,0.0,1.0,650000.0
35.0,236,3,3,9,3,0.0,0.0,0.0,1.0,1100000.0
36.0,162,3,3,9,1,0.0,0.0,0.0,1.0,825000.0
38.0,103,2,1,7,1,0.0,0.0,0.0,1.0,530000.0
36.0,147,2,1,9,1,0.0,0.0,0.0,1.0,680000.0
36.0,130,2,3,10,1,0.0,0.0,0.0,1.0,690000.0
35.0,90,1,1,11,1,0.0,0.0,0.0,1.0,220000.0
30.0,63,2,1,9,1,0.0,0.0,0.0,1.0,230000.0
38.0,300,5,4,9,1,0.0,0.0,0.0,1.0,1900000.0
23.0,63,2,1,6,3,0.0,0.0,0.0,1.0,100000.0
35.0,72,1,1,9,1,0.0,0.0,0.0,1.0,390000.0
36.0,148,2,1,9,1,0.0,0.0,0.0,1.0,580000.0
20.0,238,8,6,4,1,0.0,0.0,0.0,1.0,500000.0
26.0,87,2,1,11,1,0.0,0.0,0.0,1.0,220000.0
12.0,135,3,1,11,3,0.0,0.0,0.0,1.0,290000.0
12.0,62,2,1,6,2,0.0,0.0,0.0,1.0,140000.0
26.0,173,3,1,10,1,0.0,0.0,0.0,1.0,430000.0
12.0,42,2,1,6,1,0.0,0.0,0.0,1.0,110000.0
36.0,190,3,3,10,1,0.0,0.0,0.0,1.0,912000.0
26.0,190,4,1,11,1,0.0,0.0,0.0,1.0,480000.0
36.0,300,3,2,11,1,0.0,0.0,0.0,1.0,1300000.0
26.0,138,3,2,11,1,0.0,0.0,0.0,1.0,290000.0
35.0,130,3,1,11,1,0.0,0.0,0.0,1.0,360000.0
30.0,119,3,2,6,2,0.0,0.0,0.0,1.0,350000.0
30.0,119,3,1,9,1,0.0,0.0,0.0,1.0,350000.0
26.0,156,3,1,7,3,0.0,0.0,0.0,1.0,430000.0
36.0,137,2,1,9,2,0.0,0.0,0.0,1.0,715000.0
31.0,150,4,1,8,1,0.0,0.0,0.0,1.0,400000.0
36.0,134,2,2,8,4,0.0,0.0,0.0,1.0,425000.0
31.0,97,3,2,11,1,0.0,0.0,0.0,1.0,280000.0
36.0,101,2,1,9,1,0.0,0.0,0.0,1.0,562800.0
37.0,111,1,1,9,1,0.0,0.0,0.0,1.0,850000.0
37.0,150,2,1,9,1,0.0,0.0,0.0,1.0,1200000.0
36.0,150,2,1,9,1,0.0,0.0,0.0,1.0,730000.0
37.0,201,2,1,9,1,0.0,0.0,0.0,1.0,1500000.0
26.0,75,1,1,10,1,0.0,0.0,0.0,1.0,260000.0
26.0,168,3,1,10,1,0.0,0.0,0.0,1.0,350000.0
31.0,175,3,1,5,1,0.0,0.0,0.0,1.0,680000.0
33.0,110,2,1,9,1,0.0,0.0,0.0,1.0,225000.0
36.0,120,2,1,9,1,0.0,0.0,0.0,1.0,400000.0
36.0,120,2,1,10,1,0.0,0.0,0.0,1.0,480000.0
36.0,65,1,1,7,2,0.0,0.0,0.0,1.0,330000.0
30.0,200,2,1,9,1,0.0,0.0,0.0,1.0,720000.0
36.0,250,3,1,8,1,0.0,0.0,0.0,1.0,1350000.0
36.0,148,2,2,11,3,0.0,0.0,0.0,1.0,560000.0
37.0,113,2,2,11,1,0.0,0.0,0.0,1.0,680000.0
30.0,147,2,1,9,1,0.0,0.0,0.0,1.0,350000.0
33.0,133,2,1,9,1,0.0,0.0,0.0,1.0,350000.0
37.0,122,2,1,9,1,0.0,0.0,0.0,1.0,550000.0
26.0,125,2,1,8,2,0.0,0.0,0.0,1.0,305000.0
30.0,100,2,1,9,1,0.0,0.0,0.0,1.0,280000.0
33.0,162,2,1,9,1,0.0,0.0,0.0,1.0,360000.0
26.0,124,2,2,7,2,0.0,0.0,0.0,1.0,290000.0
38.0,30,2,1,9,3,0.0,0.0,0.0,1.0,780000.0
19.0,200,7,2,11,1,0.0,0.0,0.0,1.0,400000.0
35.0,101,3,2,7,5,0.0,0.0,0.0,1.0,490000.0
36.0,135,2,1,9,1,0.0,0.0,0.0,1.0,638574.0
36.0,134,2,2,7,2,0.0,0.0,0.0,1.0,425000.0
26.0,108,3,1,11,3,0.0,0.0,0.0,1.0,360000.0
36.0,68,1,1,10,1,0.0,0.0,0.0,1.0,390000.0
23.0,300,2,1,9,1,0.0,0.0,0.0,1.0,560000.0
26.0,109,2,1,11,6,0.0,0.0,0.0,1.0,240000.0
36.0,204,3,3,8,1,0.0,0.0,0.0,1.0,881000.0
35.0,92,1,1,9,8,0.0,0.0,0.0,1.0,330000.0
36.0,160,2,2,8,1,0.0,0.0,0.0,1.0,778550.0
26.0,118,2,2,9,2,0.0,0.0,0.0,1.0,400000.0
37.0,150,2,3,8,1,0.0,0.0,0.0,1.0,1250000.0
36.0,221,3,3,8,1,0.0,0.0,0.0,1.0,947000.0
26.0,114,2,2,10,2,0.0,0.0,0.0,1.0,365000.0
35.0,113,2,1,8,1,0.0,0.0,0.0,1.0,360000.0
26.0,120,2,2,9,2,0.0,0.0,0.0,1.0,410000.0
31.0,110,2,1,9,1,0.0,0.0,0.0,1.0,340000.0
26.0,111,2,1,10,4,0.0,0.0,0.0,1.0,323000.0
26.0,102,2,1,11,1,0.0,0.0,0.0,1.0,280000.0
36.0,174,3,3,10,1,0.0,0.0,0.0,1.0,981700.0
37.0,80,2,1,9,1,0.0,0.0,0.0,1.0,280000.0
38.0,212,3,1,10,1,0.0,0.0,0.0,1.0,1250000.0
36.0,265,3,3,10,1,0.0,0.0,0.0,1.0,1250000.0
36.0,75,2,1,9,1,0.0,0.0,0.0,1.0,390000.0
36.0,137,2,1,9,1,0.0,0.0,0.0,1.0,685000.0
26.0,112,2,1,11,4,0.0,0.0,0.0,1.0,270000.0
35.0,41,1,1,10,3,0.0,0.0,0.0,1.0,245000.0
35.0,139,3,2,10,1,0.0,0.0,0.0,1.0,525000.0
36.0,174,3,2,8,9,0.0,0.0,0.0,1.0,850000.0
37.0,111,1,1,9,1,0.0,0.0,0.0,1.0,900000.0
29.0,152,3,2,6,1,0.0,0.0,0.0,1.0,520000.0
37.0,91,2,1,11,1,0.0,0.0,0.0,1.0,315000.0
38.0,130,2,1,9,1,0.0,0.0,0.0,1.0,650000.0
25.0,150,4,1,11,1,0.0,0.0,0.0,1.0,300000.0
26.0,183,4,3,8,5,0.0,0.0,0.0,1.0,490000.0
35.0,149,2,1,7,7,0.0,0.0,0.0,1.0,360000.0
26.0,80,2,1,11,1,0.0,0.0,0.0,1.0,260000.0
36.0,140,2,2,11,1,0.0,0.0,0.0,1.0,550000.0
35.0,165,3,3,7,6,0.0,0.0,0.0,1.0,590000.0
29.0,105,2,1,11,1,0.0,0.0,0.0,1.0,250000.0
35.0,83,1,1,9,1,0.0,0.0,0.0,1.0,395000.0
35.0,73,1,1,9,1,0.0,0.0,0.0,1.0,370000.0
33.0,130,3,2,5,2,0.0,0.0,0.0,1.0,380000.0
19.0,256,3,1,6,1,0.0,0.0,0.0,1.0,450000.0
35.0,43,1,1,9,1,0.0,0.0,0.0,1.0,230000.0
23.0,100,2,1,9,1,0.0,0.0,0.0,1.0,164000.0
32.0,167,2,1,6,2,1.0,0.0,0.0,0.0,395000.0
34.0,57,1,1,10,1,1.0,0.0,0.0,0.0,210000.0
34.0,173,2,2,10,1,1.0,0.0,0.0,0.0,540000.0
33.0,85,2,2,5,2,1.0,0.0,0.0,0.0,270000.0
32.0,97,1,1,8,1,1.0,0.0,0.0,0.0,320000.0
34.0,225,4,2,7,2,1.0,0.0,0.0,0.0,780000.0
34.0,165,3,3,7,2,1.0,0.0,0.0,0.0,520000.0
22.0,300,3,1,8,1,1.0,0.0,0.0,0.0,380000.0
24.0,75,1,1,9,1,1.0,0.0,0.0,0.0,255000.0
34.0,61,1,1,9,2,1.0,0.0,0.0,0.0,241000.0
34.0,175,3,3,10,1,1.0,0.0,0.0,0.0,575000.0
34.0,122,2,1,9,1,1.0,0.0,0.0,0.0,374304.0
34.0,49,1,1,10,1,1.0,0.0,0.0,0.0,220000.0
34.0,44,1,1,9,1,1.0,0.0,0.0,0.0,225000.0
36.0,181,4,3,9,3,1.0,0.0,0.0,0.0,629000.0
32.0,90,2,1,11,1,1.0,0.0,0.0,0.0,370000.0
22.0,85,1,1,8,1,1.0,0.0,0.0,0.0,175000.0
34.0,150,3,1,11,3,1.0,0.0,0.0,0.0,150000.0
36.0,150,3,2,11,1,1.0,0.0,0.0,0.0,280000.0
34.0,145,3,1,7,1,1.0,0.0,0.0,0.0,335000.0
36.0,102,2,1,6,2,1.0,0.0,0.0,0.0,260000.0
34.0,137,3,2,7,3,1.0,0.0,0.0,0.0,375000.0
34.0,52,1,1,9,2,1.0,0.0,0.0,0.0,157000.0
34.0,124,1,1,7,1,1.0,0.0,0.0,0.0,230000.0
32.0,100,2,1,6,1,1.0,0.0,0.0,0.0,280000.0
34.0,146,3,3,9,1,1.0,0.0,0.0,0.0,525000.0
34.0,160,3,2,10,1,1.0,0.0,0.0,0.0,570000.0
32.0,145,3,1,11,1,1.0,0.0,0.0,0.0,370000.0
3.0,260,2,2,11,1,1.0,0.0,0.0,0.0,200000.0
36.0,70,2,1,11,1,1.0,0.0,0.0,0.0,165000.0
32.0,75,1,1,11,1,1.0,0.0,0.0,0.0,180000.0
34.0,52,1,1,10,1,1.0,0.0,0.0,0.0,160000.0
34.0,61,1,1,9,1,1.0,0.0,0.0,0.0,246000.0
34.0,192,3,2,7,3,1.0,0.0,0.0,0.0,750000.0
34.0,157,3,2,8,1,1.0,0.0,0.0,0.0,540000.0
3.0,150,2,1,10,1,1.0,0.0,0.0,0.0,100000.0
24.0,170,3,3,9,6,1.0,0.0,0.0,0.0,476000.0
34.0,173,3,1,6,1,1.0,0.0,0.0,0.0,330000.0
34.0,147,3,3,8,2,1.0,0.0,0.0,0.0,580000.0
32.0,180,4,2,11,6,1.0,0.0,0.0,0.0,395000.0
34.0,124,3,1,6,1,1.0,0.0,0.0,0.0,250000.0
22.0,80,2,1,7,1,1.0,0.0,0.0,0.0,150000.0
34.0,300,8,5,11,1,1.0,0.0,0.0,0.0,980000.0
34.0,110,2,1,9,1,1.0,0.0,0.0,0.0,430000.0
33.0,75,1,1,7,1,1.0,0.0,0.0,0.0,215000.0
24.0,108,1,1,6,1,1.0,0.0,0.0,0.0,170000.0
34.0,126,2,2,6,1,1.0,0.0,0.0,0.0,240000.0
32.0,75,2,1,10,1,1.0,0.0,0.0,0.0,250000.0
34.0,167,2,2,8,5,1.0,0.0,0.0,0.0,500000.0
34.0,220,7,3,11,1,1.0,0.0,0.0,0.0,850000.0
22.0,193,2,2,10,1,1.0,0.0,0.0,0.0,560000.0
22.0,154,2,2,11,1,1.0,0.0,0.0,0.0,490000.0
34.0,130,3,3,6,1,1.0,0.0,0.0,0.0,345000.0
32.0,121,2,1,7,6,1.0,0.0,0.0,0.0,390000.0
32.0,86,2,1,9,1,1.0,0.0,0.0,0.0,350000.0
32.0,185,3,3,8,2,1.0,0.0,0.0,0.0,550000.0
32.0,74,1,2,8,1,1.0,0.0,0.0,0.0,220000.0
32.0,200,3,3,8,2,1.0,0.0,0.0,0.0,570000.0
34.0,120,2,7,9,1,1.0,0.0,0.0,0.0,410000.0
33.0,206,4,3,7,2,1.0,0.0,0.0,0.0,470000.0
34.0,162,2,1,9,1,1.0,0.0,0.0,0.0,640000.0
33.0,190,2,1,9,1,1.0,0.0,0.0,0.0,485000.0
36.0,125,2,2,8,2,1.0,0.0,0.0,0.0,395000.0
32.0,109,2,2,9,3,1.0,0.0,0.0,0.0,425000.0
32.0,268,2,3,6,5,1.0,0.0,0.0,0.0,400000.0
36.0,120,2,1,11,1,1.0,0.0,0.0,0.0,150000.0
