delegation,superficie,chambres,salle_de_bains,etat,etage,gouvernorat_ariana,gouvernorat_ben-arous,gouvernorat_la-manouba,gouvernorat_tunis,prix
34.0,163,3,2,10,1,1.0,0.0,0.0,0.0,495000.0
34.0,149,3,2,10,2,1.0,0.0,0.0,0.0,580000.0
34.0,210,4,2,11,1,1.0,0.0,0.0,0.0,650000.0
34.0,80,2,2,10,1,1.0,0.0,0.0,0.0,180000.0
34.0,56,1,1,10,1,1.0,0.0,0.0,0.0,142000.0
36.0,64,1,1,10,1,1.0,0.0,0.0,0.0,161650.0
26.0,93,2,1,11,1,1.0,0.0,0.0,0.0,288000.0
26.0,142,2,1,11,1,1.0,0.0,0.0,0.0,298000.0
26.0,70,1,1,10,1,1.0,0.0,0.0,0.0,180000.0
26.0,139,3,2,11,1,1.0,0.0,0.0,0.0,313000.0
26.0,100,2,2,11,1,1.0,0.0,0.0,0.0,299000.0
34.0,122,2,1,9,1,1.0,0.0,0.0,0.0,310000.0
34.0,91,2,1,9,1,1.0,0.0,0.0,0.0,250000.0
34.0,168,3,2,10,1,1.0,0.0,0.0,0.0,638000.0
32.0,163,3,3,7,2,1.0,0.0,0.0,0.0,410000.0
34.0,77,1,1,9,1,1.0,0.0,0.0,0.0,200000.0
34.0,120,2,2,7,2,1.0,0.0,0.0,0.0,335000.0
24.0,148,2,1,10,1,1.0,0.0,0.0,0.0,380000.0
34.0,116,2,1,9,1,1.0,0.0,0.0,0.0,335000.0
36.0,110,3,2,11,1,1.0,0.0,0.0,0.0,220000.0
34.0,133,3,2,9,1,1.0,0.0,0.0,0.0,755000.0
24.0,142,3,2,9,1,1.0,0.0,0.0,0.0,426000.0
32.0,109,2,2,10,1,1.0,0.0,0.0,0.0,350000.0
22.0,136,3,1,8,1,1.0,0.0,0.0,0.0,340000.0
32.0,167,4,2,11,1,1.0,0.0,0.0,0.0,395000.0
34.0,181,2,1,9,1,1.0,0.0,0.0,0.0,968000.0
32.0,139,3,2,11,1,1.0,0.0,0.0,0.0,385000.0
32.0,194,3,2,8,7,1.0,0.0,0.0,0.0,598000.0
32.0,212,3,2,7,8,1.0,0.0,0.0,0.0,480000.0
33.0,125,2,1,7,1,1.0,0.0,0.0,0.0,410000.0
32.0,114,2,1,11,1,1.0,0.0,0.0,0.0,550000.0
34.0,57,1,1,10,1,1.0,0.0,0.0,0.0,295000.0
32.0,196,3,2,8,3,1.0,0.0,0.0,0.0,575000.0
34.0,280,2,1,8,1,1.0,0.0,0.0,0.0,600000.0
32.0,155,3,2,8,1,1.0,0.0,0.0,0.0,676000.0
34.0,110,1,1,11,1,1.0,0.0,0.0,0.0,230000.0
34.0,84,1,1,11,1,1.0,0.0,0.0,0.0,315000.0
36.0,107,4,1,10,1,1.0,0.0,0.0,0.0,160000.0
36.0,200,3,3,6,1,1.0,0.0,0.0,0.0,429000.0
32.0,177,4,2,6,3,1.0,0.0,0.0,0.0,330000.0
34.0,292,3,3,9,1,1.0,0.0,0.0,0.0,970000.0
33.0,175,3,3,8,1,1.0,0.0,0.0,0.0,468000.0
36.0,222,5,1,10,1,1.0,0.0,0.0,0.0,770000.0
33.0,90,2,1,11,1,1.0,0.0,0.0,0.0,244000.0
34.0,120,2,1,11,2,1.0,0.0,0.0,0.0,330000.0
36.0,69,1,1,11,4,1.0,0.0,0.0,0.0,200000.0
34.0,114,2,1,7,1,1.0,0.0,0.0,0.0,440000.0
32.0,62,1,1,11,2,1.0,0.0,0.0,0.0,210000.0
32.0,115,3,2,11,1,1.0,0.0,0.0,0.0,250000.0
24.0,114,3,1,8,5,1.0,0.0,0.0,0.0,275000.0
33.0,200,4,2,8,1,1.0,0.0,0.0,0.0,520000.0
32.0,125,3,2,6,3,1.0,0.0,0.0,0.0,415000.0
34.0,112,2,2,9,2,1.0,0.0,0.0,0.0,448000.0
34.0,160,3,3,9,2,1.0,0.0,0.0,0.0,520000.0
32.0,300,5,3,11,1,1.0,0.0,0.0,0.0,600000.0
32.0,150,2,1,10,2,1.0,0.0,0.0,0.0,510758.0
33.0,300,6,2,4,1,1.0,0.0,0.0,0.0,1200000.0
34.0,300,3,3,8,1,1.0,0.0,0.0,0.0,850000.0
32.0,130,3,1,10,1,1.0,0.0,0.0,0.0,400000.0
36.0,103,2,1,9,1,1.0,0.0,0.0,0.0,175000.0
34.0,125,2,2,9,1,1.0,0.0,0.0,0.0,437000.0
33.0,220,4,2,11,1,1.0,0.0,0.0,0.0,510000.0
34.0,126,2,1,9,1,1.0,0.0,0.0,0.0,335000.0
34.0,100,2,2,9,1,1.0,0.0,0.0,0.0,400000.0
34.0,157,3,2,11,1,1.0,0.0,0.0,0.0,475000.0
34.0,279,3,2,10,1,1.0,0.0,0.0,0.0,710000.0
34.0,110,2,2,9,2,1.0,0.0,0.0,0.0,437500.0
32.0,59,1,1,10,1,1.0,0.0,0.0,0.0,253000.0
22.0,164,4,3,9,1,1.0,0.0,0.0,0.0,550000.0
34.0,160,4,2,11,1,1.0,0.0,0.0,0.0,730000.0
34.0,111,2,1,8,2,1.0,0.0,0.0,0.0,288600.0
34.0,105,1,1,9,2,1.0,0.0,0.0,0.0,330000.0
34.0,102,2,2,9,1,1.0,0.0,0.0,0.0,483000.0
34.0,148,3,2,10,1,1.0,0.0,0.0,0.0,616310.0
34.0,200,4,2,11,6,1.0,0.0,0.0,0.0,380000.0
34.0,123,1,1,9,2,1.0,0.0,0.0,0.0,380000.0
34.0,94,2,1,10,1,1.0,0.0,0.0,0.0,338000.0
32.0,120,3,2,11,1,1.0,0.0,0.0,0.0,360000.0
34.0,175,3,2,10,1,1.0,0.0,0.0,0.0,560000.0
32.0,158,3,3,6,7,1.0,0.0,0.0,0.0,500000.0
34.0,116,2,1,11,1,1.0,0.0,0.0,0.0,398000.0
34.0,128,2,2,10,1,1.0,0.0,0.0,0.0,448000.0
34.0,118,3,1,5,2,1.0,0.0,0.0,0.0,325000.0
34.0,30,3,1,10,1,1.0,0.0,0.0,0.0,330000.0
32.0,186,3,2,11,6,1.0,0.0,0.0,0.0,690000.0
34.0,119,2,1,9,1,1.0,0.0,0.0,0.0,370000.0
32.0,80,1,1,6,1,1.0,0.0,0.0,0.0,190000.0
34.0,220,3,2,11,6,1.0,0.0,0.0,0.0,530000.0
34.0,177,2,1,5,2,1.0,0.0,0.0,0.0,440000.0
34.0,70,3,1,11,1,1.0,0.0,0.0,0.0,120000.0
34.0,121,2,1,9,1,1.0,0.0,0.0,0.0,485000.0
36.0,90,2,1,7,4,1.0,0.0,0.0,0.0,128000.0
34.0,200,2,1,9,1,1.0,0.0,0.0,0.0,520000.0
34.0,160,3,2,11,1,1.0,0.0,0.0,0.0,520000.0
34.0,162,2,1,9,1,1.0,0.0,0.0,0.0,420000.0
34.0,150,2,2,8,2,1.0,0.0,0.0,0.0,350000.0
24.0,88,2,1,9,1,1.0,0.0,0.0,0.0,317200.0
34.0,44,1,1,10,1,1.0,0.0,0.0,0.0,222000.0
34.0,245,2,1,9,1,1.0,0.0,0.0,0.0,750000.0
34.0,120,2,1,11,1,1.0,0.0,0.0,0.0,300000.0
34.0,130,2,1,9,1,1.0,0.0,0.0,0.0,375000.0
34.0,300,4,2,9,1,1.0,0.0,0.0,0.0,700000.0
36.0,136,2,1,9,1,1.0,0.0,0.0,0.0,473900.0
34.0,64,2,1,9,1,1.0,0.0,0.0,0.0,260000.0
33.0,235,3,3,11,1,1.0,0.0,0.0,0.0,730000.0
34.0,161,3,2,7,2,1.0,0.0,0.0,0.0,510000.0
32.0,200,4,3,11,1,1.0,0.0,0.0,0.0,750000.0
36.0,51,2,1,9,1,1.0,0.0,0.0,0.0,170787.0
34.0,300,4,2,9,1,1.0,0.0,0.0,0.0,1500000.0
33.0,135,3,2,11,1,1.0,0.0,0.0,0.0,250000.0
34.0,103,2,1,8,9,1.0,0.0,0.0,0.0,245000.0
32.0,200,4,2,5,1,1.0,0.0,0.0,0.0,600000.0
34.0,178,3,1,9,1,1.0,0.0,0.0,0.0,650000.0
33.0,190,4,2,7,1,1.0,0.0,0.0,0.0,480000.0
32.0,175,2,1,9,1,1.0,0.0,0.0,0.0,530000.0
34.0,96,3,1,6,1,1.0,0.0,0.0,0.0,160000.0
22.0,100,4,1,7,3,1.0,0.0,0.0,0.0,180000.0
34.0,77,1,1,10,1,1.0,0.0,0.0,0.0,287000.0
34.0,75,2,1,6,1,1.0,0.0,0.0,0.0,250000.0
34.0,280,4,3,6,7,1.0,0.0,0.0,0.0,650000.0
34.0,76,2,1,6,6,1.0,0.0,0.0,0.0,220000.0
34.0,133,2,1,9,1,1.0,0.0,0.0,0.0,386000.0
34.0,124,2,1,7,1,1.0,0.0,0.0,0.0,230000.0
33.0,207,4,2,11,1,1.0,0.0,0.0,0.0,380000.0
32.0,118,2,1,6,8,1.0,0.0,0.0,0.0,269000.0
34.0,183,3,2,10,1,1.0,0.0,0.0,0.0,756500.0
34.0,112,2,1,9,1,1.0,0.0,0.0,0.0,256000.0
34.0,150,3,2,7,1,1.0,0.0,0.0,0.0,459000.0
36.0,76,2,1,8,1,1.0,0.0,0.0,0.0,120000.0
36.0,120,2,1,9,1,1.0,0.0,0.0,0.0,185000.0
24.0,45,1,1,6,4,1.0,0.0,0.0,0.0,100000.0
33.0,63,2,1,10,1,1.0,0.0,0.0,0.0,250000.0
33.0,106,2,1,9,1,1.0,0.0,0.0,0.0,427480.0
33.0,158,3,1,8,3,1.0,0.0,0.0,0.0,470000.0
34.0,109,2,1,9,1,1.0,0.0,0.0,0.0,430000.0
36.0,140,2,1,11,1,1.0,0.0,0.0,0.0,360000.0
34.0,158,2,1,7,2,1.0,0.0,0.0,0.0,395000.0
36.0,300,3,2,8,3,1.0,0.0,0.0,0.0,650000.0
34.0,200,3,2,8,2,1.0,0.0,0.0,0.0,600000.0
34.0,156,2,1,8,1,1.0,0.0,0.0,0.0,360000.0
33.0,210,2,1,9,1,1.0,0.0,0.0,0.0,420000.0
34.0,109,2,1,6,1,1.0,0.0,0.0,0.0,210000.0
34.0,140,2,2,11,1,1.0,0.0,0.0,0.0,465000.0
24.0,117,2,1,11,2,1.0,0.0,0.0,0.0,158000.0
34.0,155,4,1,9,1,1.0,0.0,0.0,0.0,640000.0
33.0,225,2,1,9,1,1.0,0.0,0.0,0.0,550000.0
34.0,159,3,2,7,7,1.0,0.0,0.0,0.0,520000.0
34.0,126,2,1,9,1,1.0,0.0,0.0,0.0,370000.0
34.0,127,3,2,10,1,1.0,0.0,0.0,0.0,457000.0
32.0,210,3,2,8,4,1.0,0.0,0.0,0.0,480000.0
34.0,171,3,2,7,1,1.0,0.0,0.0,0.0,400000.0
34.0,172,3,1,9,2,1.0,0.0,0.0,0.0,770000.0
34.0,100,2,1,9,1,1.0,0.0,0.0,0.0,410000.0
33.0,200,4,2,5,1,1.0,0.0,0.0,0.0,420000.0
34.0,125,3,1,7,1,1.0,0.0,0.0,0.0,330000.0
36.0,184,2,1,9,1,1.0,0.0,0.0,0.0,290000.0
34.0,175,3,1,7,1,1.0,0.0,0.0,0.0,425000.0
36.0,97,2,2,5,2,1.0,0.0,0.0,0.0,189000.0
36.0,139,3,1,7,1,1.0,0.0,0.0,0.0,238000.0
32.0,66,1,1,11,2,1.0,0.0,0.0,0.0,220000.0
32.0,186,3,2,6,4,1.0,0.0,0.0,0.0,395000.0
27.0,129,3,2,9,2,0.0,1.0,0.0,0.0,470000.0
8.0,55,1,1,9,1,0.0,1.0,0.0,0.0,110000.0
15.0,120,2,1,10,2,0.0,1.0,0.0,0.0,288000.0
27.0,147,3,2,9,2,0.0,1.0,0.0,0.0,470000.0
27.0,163,3,2,10,2,0.0,1.0,0.0,0.0,520000.0
27.0,70,1,1,8,2,0.0,1.0,0.0,0.0,180000.0
6.0,115,3,1,11,1,0.0,1.0,0.0,0.0,285000.0
28.0,110,3,1,6,2,0.0,1.0,0.0,0.0,180000.0
21.0,140,2,1,11,2,0.0,1.0,0.0,0.0,240000.0
28.0,90,3,1,11,2,0.0,1.0,0.0,0.0,199000.0
18.0,144,3,1,11,2,0.0,1.0,0.0,0.0,310000.0
21.0,75,3,1,7,2,0.0,1.0,0.0,0.0,140000.0
10.0,275,2,1,7,2,0.0,1.0,0.0,0.0,140000.0
28.0,154,3,2,8,2,0.0,1.0,0.0,0.0,335000.0
28.0,300,2,1,8,2,0.0,1.0,0.0,0.0,435000.0
28.0,87,2,1,9,2,0.0,1.0,0.0,0.0,110000.0
28.0,60,1,1,11,2,0.0,1.0,0.0,0.0,118000.0
6.0,108,2,1,6,4,0.0,1.0,0.0,0.0,130000.0
15.0,88,2,1,3,2,0.0,1.0,0.0,0.0,120000.0
28.0,60,1,1,8,2,0.0,1.0,0.0,0.0,166000.0
16.0,180,2,1,6,1,0.0,1.0,0.0,0.0,260000.0
18.0,124,3,2,7,1,0.0,1.0,0.0,0.0,320000.0
18.0,100,3,1,11,2,0.0,1.0,0.0,0.0,150000.0
15.0,55,2,1,11,2,0.0,1.0,0.0,0.0,140000.0
18.0,187,4,2,11,2,0.0,1.0,0.0,0.0,420000.0
15.0,122,2,2,7,4,0.0,1.0,0.0,0.0,210000.0
28.0,113,2,1,8,5,0.0,1.0,0.0,0.0,250000.0
28.0,82,1,1,9,2,0.0,1.0,0.0,0.0,105000.0
28.0,80,1,1,6,2,0.0,1.0,0.0,0.0,130000.0
6.0,75,2,1,11,2,0.0,1.0,0.0,0.0,160000.0
21.0,100,2,1,11,1,0.0,1.0,0.0,0.0,160000.0
21.0,300,8,5,7,2,0.0,1.0,0.0,0.0,780000.0
15.0,85,3,1,5,3,0.0,1.0,0.0,0.0,165000.0
15.0,106,4,2,11,1,0.0,1.0,0.0,0.0,235000.0
28.0,90,2,2,11,2,0.0,1.0,0.0,0.0,180000.0
27.0,103,2,1,9,2,0.0,1.0,0.0,0.0,229000.0
10.0,105,2,1,11,2,0.0,1.0,0.0,0.0,140000.0
15.0,122,3,1,6,4,0.0,1.0,0.0,0.0,175000.0
18.0,80,3,1,5,5,0.0,1.0,0.0,0.0,120000.0
27.0,180,4,1,6,2,0.0,1.0,0.0,0.0,350000.0
28.0,100,3,1,6,2,0.0,1.0,0.0,0.0,157000.0
28.0,96,2,1,5,3,0.0,1.0,0.0,0.0,145000.0
6.0,67,2,1,9,2,0.0,1.0,0.0,0.0,140000.0
15.0,127,2,1,10,2,0.0,1.0,0.0,0.0,306000.0
27.0,117,2,1,10,2,0.0,1.0,0.0,0.0,307000.0
18.0,110,2,1,9,2,0.0,1.0,0.0,0.0,287000.0
15.0,121,2,1,10,2,0.0,1.0,0.0,0.0,291000.0
15.0,153,3,1,10,2,0.0,1.0,0.0,0.0,368000.0
15.0,207,3,1,10,2,0.0,1.0,0.0,0.0,459000.0
8.0,121,2,1,10,2,0.0,1.0,0.0,0.0,260000.0
8.0,95,2,1,10,2,0.0,1.0,0.0,0.0,205000.0
8.0,95,2,1,10,2,0.0,1.0,0.0,0.0,205000.0
28.0,75,2,1,6,2,0.0,1.0,0.0,0.0,147000.0
28.0,62,2,1,11,2,0.0,1.0,0.0,0.0,140000.0
28.0,260,2,2,8,2,0.0,1.0,0.0,0.0,1550000.0
6.0,80,2,1,6,2,0.0,1.0,0.0,0.0,155000.0
28.0,300,7,5,11,2,0.0,1.0,0.0,0.0,750000.0
6.0,128,3,2,7,2,0.0,1.0,0.0,0.0,270000.0
28.0,300,10,4,11,2,0.0,1.0,0.0,0.0,780000.0
6.0,110,3,1,6,3,0.0,1.0,0.0,0.0,180000.0
27.0,115,2,1,7,4,0.0,1.0,0.0,0.0,270000.0
15.0,74,2,1,11,2,0.0,1.0,0.0,0.0,195000.0
27.0,90,2,1,11,2,0.0,1.0,0.0,0.0,144000.0
28.0,115,3,2,7,4,0.0,1.0,0.0,0.0,2550000.0
28.0,90,2,1,7,4,0.0,1.0,0.0,0.0,148000.0
28.0,130,3,1,6,2,0.0,1.0,0.0,0.0,190000.0
18.0,136,2,1,9,2,0.0,1.0,0.0,0.0,255000.0
28.0,100,2,1,7,3,0.0,1.0,0.0,0.0,125000.0
8.0,92,2,1,10,2,0.0,1.0,0.0,0.0,200000.0
28.0,112,2,2,9,1,0.0,1.0,0.0,0.0,267000.0
18.0,85,2,1,9,2,0.0,1.0,0.0,0.0,150000.0
18.0,72,2,1,9,2,0.0,1.0,0.0,0.0,110000.0
27.0,100,2,2,10,2,0.0,1.0,0.0,0.0,298000.0
18.0,168,2,1,9,2,0.0,1.0,0.0,0.0,440000.0
27.0,90,2,1,9,2,0.0,1.0,0.0,0.0,267000.0
10.0,154,2,2,9,4,0.0,1.0,0.0,0.0,295000.0
15.0,90,3,2,8,3,0.0,1.0,0.0,0.0,190000.0
6.0,134,3,2,8,2,0.0,1.0,0.0,0.0,239000.0
18.0,100,3,2,11,2,0.0,1.0,0.0,0.0,300000.0
15.0,92,2,2,11,4,0.0,1.0,0.0,0.0,100000.0
18.0,145,2,1,9,2,0.0,1.0,0.0,0.0,340000.0
15.0,70,1,1,11,2,0.0,1.0,0.0,0.0,105000.0
28.0,104,2,1,10,2,0.0,1.0,0.0,0.0,219000.0
15.0,123,2,1,9,2,0.0,1.0,0.0,0.0,240000.0
15.0,116,2,1,9,2,0.0,1.0,0.0,0.0,268000.0
28.0,110,3,1,5,1,0.0,1.0,0.0,0.0,198000.0
9.0,103,3,1,8,1,0.0,1.0,0.0,0.0,175000.0
27.0,67,1,1,7,1,0.0,1.0,0.0,0.0,165000.0
28.0,94,3,1,11,2,0.0,1.0,0.0,0.0,190000.0
5.0,116,3,2,5,1,0.0,1.0,0.0,0.0,220000.0
18.0,99,2,1,7,2,0.0,1.0,0.0,0.0,205000.0
21.0,122,2,1,11,2,0.0,1.0,0.0,0.0,240000.0
8.0,64,1,1,10,2,0.0,1.0,0.0,0.0,200000.0
6.0,67,2,1,5,2,0.0,1.0,0.0,0.0,145000.0
8.0,92,2,1,10,2,0.0,1.0,0.0,0.0,200000.0
18.0,125,2,1,9,1,0.0,1.0,0.0,0.0,318000.0
28.0,111,2,2,9,2,0.0,1.0,0.0,0.0,260000.0
18.0,125,2,1,9,2,0.0,1.0,0.0,0.0,313000.0
28.0,100,6,4,11,2,0.0,1.0,0.0,0.0,500000.0
9.0,98,2,1,10,2,0.0,1.0,0.0,0.0,223000.0
15.0,300,4,1,6,1,0.0,1.0,0.0,0.0,260000.0
28.0,103,2,1,11,2,0.0,1.0,0.0,0.0,160000.0
28.0,114,3,1,8,5,0.0,1.0,0.0,0.0,285000.0
28.0,102,2,1,11,2,0.0,1.0,0.0,0.0,210000.0
8.0,125,2,2,7,5,0.0,1.0,0.0,0.0,180000.0
9.0,87,3,1,7,2,0.0,1.0,0.0,0.0,140000.0
5.0,83,2,1,9,2,0.0,1.0,0.0,0.0,150000.0
18.0,134,2,1,7,2,0.0,1.0,0.0,0.0,290000.0
28.0,124,3,1,11,2,0.0,1.0,0.0,0.0,230000.0
27.0,300,2,1,9,2,0.0,1.0,0.0,0.0,740000.0
9.0,89,2,1,9,1,0.0,1.0,0.0,0.0,163000.0
27.0,93,2,1,9,2,0.0,1.0,0.0,0.0,275000.0
18.0,75,2,1,9,2,0.0,1.0,0.0,0.0,160000.0
27.0,128,2,1,9,2,0.0,1.0,0.0,0.0,378000.0
15.0,148,3,1,10,2,0.0,1.0,0.0,0.0,355000.0
27.0,97,2,1,9,2,0.0,1.0,0.0,0.0,289000.0
15.0,171,3,1,10,2,0.0,1.0,0.0,0.0,398000.0
15.0,174,3,1,10,2,0.0,1.0,0.0,0.0,403000.0
27.0,163,3,3,9,2,0.0,1.0,0.0,0.0,520000.0
15.0,197,2,2,9,3,0.0,1.0,0.0,0.0,346000.0
27.0,114,2,1,10,2,0.0,1.0,0.0,0.0,370000.0
27.0,62,1,1,10,3,0.0,1.0,0.0,0.0,225000.0
15.0,174,3,1,10,2,0.0,1.0,0.0,0.0,391000.0
8.0,60,1,1,9,2,0.0,1.0,0.0,0.0,155000.0
8.0,92,1,1,9,2,0.0,1.0,0.0,0.0,230000.0
8.0,62,1,1,9,2,0.0,1.0,0.0,0.0,155000.0
27.0,62,1,1,9,2,0.0,1.0,0.0,0.0,225000.0
27.0,114,2,1,9,2,0.0,1.0,0.0,0.0,370000.0
9.0,107,3,1,9,2,0.0,1.0,0.0,0.0,244000.0
15.0,107,2,2,9,2,0.0,1.0,0.0,0.0,255000.0
9.0,109,3,1,9,2,0.0,1.0,0.0,0.0,248000.0
27.0,138,3,2,9,1,0.0,1.0,0.0,0.0,515665.0
15.0,114,2,2,9,2,0.0,1.0,0.0,0.0,270000.0
9.0,63,1,1,9,2,0.0,1.0,0.0,0.0,145000.0
27.0,150,3,3,10,3,0.0,1.0,0.0,0.0,546222.0
27.0,111,2,2,10,1,0.0,1.0,0.0,0.0,445134.0
15.0,57,1,1,9,2,0.0,1.0,0.0,0.0,150000.0
14.0,169,3,2,10,2,0.0,0.0,1.0,0.0,462200.0
14.0,70,3,1,6,2,0.0,0.0,1.0,0.0,135000.0
14.0,96,2,1,7,1,0.0,0.0,1.0,0.0,180000.0
14.0,112,3,2,7,2,0.0,0.0,1.0,0.0,190000.0
14.0,100,3,1,8,4,0.0,0.0,1.0,0.0,219000.0
14.0,108,3,1,11,4,0.0,0.0,1.0,0.0,160000.0
14.0,94,1,1,11,2,0.0,0.0,1.0,0.0,140000.0
14.0,170,3,2,9,6,0.0,0.0,1.0,0.0,330000.0
14.0,64,2,1,9,2,0.0,0.0,1.0,0.0,140000.0
14.0,79,2,1,9,2,0.0,0.0,1.0,0.0,150000.0
14.0,100,2,1,9,5,0.0,0.0,1.0,0.0,260000.0
14.0,186,2,1,9,2,0.0,0.0,1.0,0.0,375000.0
14.0,167,3,2,9,2,0.0,0.0,1.0,0.0,451200.0
14.0,141,3,2,9,6,0.0,0.0,1.0,0.0,360000.0
14.0,99,2,1,9,6,0.0,0.0,1.0,0.0,260000.0
14.0,100,2,1,7,2,0.0,0.0,1.0,0.0,240000.0
14.0,186,2,1,9,2,0.0,0.0,1.0,0.0,375000.0
14.0,78,2,1,9,2,0.0,0.0,1.0,0.0,165000.0
14.0,88,2,1,9,2,0.0,0.0,1.0,0.0,185000.0
14.0,105,2,1,9,2,0.0,0.0,1.0,0.0,145000.0
14.0,98,2,1,9,2,0.0,0.0,1.0,0.0,205000.0
14.0,71,1,1,11,2,0.0,0.0,1.0,0.0,160000.0
14.0,300,15,7,6,3,0.0,0.0,1.0,0.0,380000.0
14.0,160,3,2,10,2,0.0,0.0,1.0,0.0,360000.0
14.0,56,1,1,11,2,0.0,0.0,1.0,0.0,100000.0
14.0,101,3,1,11,2,0.0,0.0,1.0,0.0,220000.0
14.0,95,3,1,11,2,0.0,0.0,1.0,0.0,135000.0
14.0,82,2,1,6,3,0.0,0.0,1.0,0.0,145000.0
14.0,85,2,1,9,2,0.0,0.0,1.0,0.0,160000.0
14.0,150,3,1,9,4,0.0,0.0,1.0,0.0,340000.0
14.0,127,3,1,11,2,0.0,0.0,1.0,0.0,230000.0
14.0,70,1,1,10,2,0.0,0.0,1.0,0.0,140000.0
14.0,87,2,1,9,2,0.0,0.0,1.0,0.0,160000.0
14.0,148,3,1,11,2,0.0,0.0,1.0,0.0,245000.0
14.0,141,2,1,9,2,0.0,0.0,1.0,0.0,282000.0
14.0,87,2,1,9,2,0.0,0.0,1.0,0.0,160000.0
14.0,100,2,1,9,2,0.0,0.0,1.0,0.0,260000.0
14.0,120,2,1,9,2,0.0,0.0,1.0,0.0,280000.0
14.0,100,2,1,9,2,0.0,0.0,1.0,0.0,260000.0
14.0,45,1,1,6,2,0.0,0.0,1.0,0.0,150000.0
14.0,74,1,1,6,1,0.0,0.0,1.0,0.0,125000.0
14.0,87,2,1,11,2,0.0,0.0,1.0,0.0,180000.0
14.0,140,3,1,9,1,0.0,0.0,1.0,0.0,380000.0
14.0,300,8,4,11,2,0.0,0.0,1.0,0.0,950000.0
14.0,58,1,1,10,2,0.0,0.0,1.0,0.0,175000.0
14.0,90,2,1,7,2,0.0,0.0,1.0,0.0,210000.0
